"word1","freq"
"patterson",3
"paw",3
"peck",3
"pedal",3
"pedestrian",3
"pedestrians",3
"pediatrician",3
"peek",3
"peeled",3
"peg",3
"penis",3
"pentecost",3
"people”",3
"percussion",3
"performer",3
"permanently",3
"permitting",3
"perpetual",3
"persona",3
"peru",3
"pesky",3
"peterson",3
"petite",3
"petting",3
"pg-",3
"pharmacy",3
"philly",3
"philosophies",3
"pho",3
"photographic",3
"physicals",3
"physicians",3
"pictured",3
"pies",3
"pigment",3
"pigmented",3
"pillows",3
"pinnacle",3
"pintrest",3
"pioneering",3
"pisaros",3
"pitcher",3
"pity",3
"pivotal",3
"pizzas",3
"plague",3
"platforms",3
"plausible",3
"playful",3
"pledge",3
"plumbing",3
"plunge",3
"plus-",3
"poached",3
"poised",3
"pokemon",3
"policeman",3
"politician",3
"politifact",3
"poppin",3
"pops",3
"portable",3
"portrayed",3
"portuguese",3
"possess",3
"posters",3
"practitioner",3
"prague",3
"praised",3
"prank",3
"prayed",3
"preached",3
"prefers",3
"prepares",3
"preppy",3
"prescriptions",3
"presentations",3
"presently",3
"preservation",3
"preserving",3
"presiding",3
"presses",3
"pressures",3
"preston",3
"presumed",3
"prettiest",3
"pricing",3
"primal",3
"printers",3
"prius",3
"privately",3
"privileged",3
"procedural",3
"processes",3
"professionally",3
"professors",3
"programme",3
"progressing",3
"prohibit",3
"prohibition",3
"prohibitive",3
"prolific",3
"prolonged",3
"promotional",3
"prompting",3
"promptly",3
"propaganda",3
"prophet",3
"proponent",3
"proprietary",3
"prosecutor’s",3
"prospects",3
"prosperous",3
"prostitutes",3
"protagonist",3
"protective",3
"protestant",3
"providence",3
"provider",3
"provision",3
"psu",3
"psychiatric",3
"psychiatrist",3
"psychotic",3
"pts",3
"puffy",3
"pulse",3
"pumpkins",3
"puppeteers",3
"puppies",3
"purposefully",3
"pussy",3
"puzzles",3
"qaeda",3
"quake",3
"qualities",3
"quarterfinal",3
"quarterfinals",3
"quartet",3
"queues",3
"quirky",3
"rabbit",3
"raccoons",3
"radiation",3
"rae",3
"rafael",3
"rafflecopter",3
"ragged",3
"raider",3
"rainfall",3
"ram",3
"ramifications",3
"ramsey",3
"randomly",3
"ranger",3
"rank",3
"rankin",3
"rapids",3
"rat",3
"rationality",3
"ratner",3
"reacted",3
"reactor",3
"real-life",3
"realistic",3
"reapply",3
"reasonably",3
"reasoning",3
"rebels",3
"rebounding",3
"rebuilding",3
"receptionist",3
"reckless",3
"reclaim",3
"recommendation",3
"recycling",3
"reds",3
"redskins",3
"referral",3
"refining",3
"reflects",3
"refrigerate",3
"refuge",3
"refurbished",3
"reggae",3
"reggie",3
"regimes",3
"registering",3
"regrets",3
"regulating",3
"regulation",3
"reinstated",3
"relate",3
"relaxed",3
"relay",3
"reliably",3
"relic",3
"reluctant",3
"remarkably",3
"reminding",3
"removes",3
"rendered",3
"renewed",3
"renovating",3
"repay",3
"repealed",3
"repertoire",3
"replacing",3
"replay",3
"replicate",3
"replicated",3
"repression",3
"reproduce",3
"reproductive",3
"requested",3
"rescheduled",3
"rescued",3
"rescuers",3
"resemblance",3
"resemble",3
"residency",3
"residing",3
"resistant",3
"resisting",3
"resonate",3
"respects",3
"responsibilities",3
"rested",3
"restitution",3
"restraint",3
"restrict",3
"restricted",3
"restructuring",3
"retained",3
"retaining",3
"retirees",3
"retrospect",3
"reunited",3
"reversed",3
"reviled",3
"revise",3
"revising",3
"revisions",3
"revisit",3
"revival",3
"revive",3
"revived",3
"revolves",3
"rewarded",3
"reynolds",3
"rg",3
"rhetoric",3
"rhetorical",3
"rib",3
"richmond",3
"ridges",3
"rig",3
"rightly",3
"rigorous",3
"rims",3
"ringing",3
"riot",3
"rival",3
"rivals",3
"riverside",3
"roaming",3
"robbed",3
"robbing",3
"robertson",3
"roc’s",3
"rockies",3
"rockwood",3
"rodeo",3
"rods",3
"rom",3
"ronnie",3
"rooftop",3
"roommate",3
"roosevelt",3
"rooted",3
"roper",3
"rosa",3
"roundtable",3
"rowe",3
"rpg",3
"rsvp",3
"ruffalo",3
"rugged",3
"rumor",3
"run-",3
"runway",3
"rusted",3
"rustic",3
"rye",3
"saigon",3
"sailors",3
"salon",3
"sams",3
"samuel",3
"sandy",3
"sanity",3
"sank",3
"santana",3
"sarcasm",3
"sarkozy",3
"satin",3
"satisfaction",3
"saucepan",3
"savior",3
"say”",3
"sayin",3
"scan",3
"scar",3
"scarlet",3
"scathing",3
"scattered",3
"scenery",3
"schedules",3
"schlock",3
"scholars",3
"schundler",3
"sciences",3
"scolding",3
"scotch",3
"scottish",3
"scrambling",3
"scratching",3
"screams",3
"sd",3
"seasonally",3
"seasoned",3
"second-round",3
"second-year",3
"secondly",3
"seeded",3
"seeker",3
"seelie",3
"segments",3
"segregation",3
"seinfeld",3
"selena",3
"self-determination",3
"selfish",3
"seller",3
"sensibility",3
"sentiments",3
"sequestered",3
"serenity",3
"serge",3
"servings",3
"set-",3
"seth",3
"settlements",3
"sexually",3
"shabby",3
"shady",3
"shafts",3
"shakes",3
"shaky",3
"shawn",3
"shea",3
"shedding",3
"sheen",3
"sheila",3
"shelley",3
"shelton",3
"shepherd",3
"shermans",3
"shields",3
"shifted",3
"shimmer",3
"shimmery",3
"shipment",3
"ships",3
"shirtless",3
"shopper",3
"shoppers",3
"shoreline",3
"shores",3
"shouldn’t",3
"shout-",3
"shoutouts",3
"shrinking",3
"shrouded",3
"shrugged",3
"shun",3
"shurmur",3
"siege",3
"siegfried",3
"silas",3
"simpler",3
"sinai",3
"sincere",3
"sinking",3
"sippy",3
"sis",3
"skeleton",3
"skeptical",3
"skewered",3
"ski",3
"skilled",3
"skillman",3
"skylar",3
"slacking",3
"slam",3
"slate",3
"sleeps",3
"sliders",3
"slides",3
"slightest",3
"slip",3
"slippery",3
"slopes",3
"slots",3
"slower",3
"slu",3
"slump",3
"smarter",3
"smartphone",3
"smash",3
"smoke-free",3
"smoother",3
"sneakers",3
"soar",3
"sobotka",3
"socially",3
"societal",3
"socio-economic",3
"sofa",3
"sofia",3
"softest",3
"softly",3
"soggy",3
"someplace",3
"somerset",3
"sonny",3
"sophomores",3
"sorted",3
"soto",3
"soups",3
"southernmost",3
"spacious",3
"spanking",3
"sparkle",3
"sparkling",3
"spay",3
"specialized",3
"specializing",3
"specials",3
"specify",3
"spectators",3
"spectrum",3
"speculated",3
"speculation",3
"speeding",3
"spelling",3
"spelt",3
"spicer",3
"spill",3
"spilled",3
"spite",3
"splendid",3
"spoiled",3
"spongebob",3
"sponged",3
"sponsorship",3
"spoon",3
"sporting",3
"sprained",3
"springfield",3
"sprinkled",3
"sprinters",3
"squarely",3
"squat",3
"squirrels",3
"stability",3
"stack",3
"stacy",3
"staging",3
"stained",3
"stains",3
"stalks",3
"stalled",3
"stamping",3
"stand-",3
"standpoint",3
"staple",3
"star-ledger",3
"startups",3
"starving",3
"stationed",3
"statutory",3
"steered",3
"stew",3
"sticking",3
"sticky",3
"stinging",3
"stirring",3
"stitching",3
"stockholm",3
"stockings",3
"storms",3
"storybook",3
"storytellers",3
"storytelling",3
"strangely",3
"strategist",3
"streamlined",3
"strengthened",3
"strictly",3
"stride",3
"strings",3
"stripped",3
"strips",3
"strolling",3
"strongest",3
"studded",3
"stumbles",3
"stumbling",3
"stunts",3
"stupidity",3
"subcommittee",3
"subcompact",3
"subscription",3
"subsequent",3
"suitors",3
"summoned",3
"sums",3
"sun-times",3
"sung",3
"sunlight",3
"suppliers",3
"supposedly",3
"surf",3
"surgical",3
"surplus",3
"surrender",3
"surrendered",3
"survivors",3
"suspensions",3
"suspicions",3
"suspicious",3
"sustainability",3
"sveaborg",3
"sveum",3
"swallow",3
"swap",3
"sweating",3
"sweatpants",3
"sweeping",3
"sweetener",3
"sweetheart",3
"swelling",3
"swift",3
"swiftly",3
"swimmers",3
"swims",3
"swinging",3
"swirling",3
"swirls",3
"sword",3
"symphony",3
"symptoms",3
"synthetic",3
"syria",3
"syrias",3
"systemic",3
"tacky",3
"tactic",3
"tactical",3
"tagging",3
"tailgate",3
"tainted",3
"tanks",3
"tapes",3
"tara",3
"tarragon",3
"taxed",3
"team’s",3
"tease",3
"teaspoons",3
"telegraph",3
"televised",3
"tempranillo",3
"temps",3
"temptation",3
"tempting",3
"tenant",3
"tended",3
"tenner",3
"tens",3
"tensions",3
"tentative",3
"tents",3
"terrazzo",3
"terrence",3
"terrified",3
"texted",3
"textured",3
"themed",3
"therapist",3
"thereby",3
"theresa",3
"thinly",3
"thirteen",3
"threaten",3
"ths",3
"thu-thump",3
"thunderstorm",3
"tidy",3
"tiffany",3
"tighten",3
"tiles",3
"tilley",3
"times”",3
"timetable",3
"tina",3
"tires",3
"tissue",3
"toasted",3
"toddler",3
"tolerance",3
"tomas",3
"tomorrows",3
"toned",3
"tonys",3
"top-notch",3
"tore",3
"tottenham",3
"touted",3
"trace",3
"tract",3
"traction",3
"traded",3
"trader",3
"traders",3
"trades",3
"trafficking",3
"trailing",3
"trained",3
"trait",3
"traitors",3
"transferred",3
"translated",3
"translates",3
"transparent",3
"transporting",3
"trauma",3
"tray",3
"treadmill",3
"treaty",3
"trending",3
"trent",3
"triangle",3
"tribal",3
"triggers",3
"trimester",3
"tripped",3
"triquint",3
"trousers",3
"trustee",3
"tsa",3
"tucson",3
"turbines",3
"turf",3
"turmoil",3
"turnips",3
"turnout",3
"turnpike",3
"turquoise",3
"tustin",3
"tutorial",3
"tutorials",3
"tweaking",3
"tweeps",3
"twenty-four",3
"twinkle",3
"two-year",3
"twp",3
"tx",3
"tylenol",3
"tyre",3
"uff",3
"ultrasound",3
"unacceptable",3
"unbeaten",3
"underscores",3
"undertone",3
"undisputed",3
"unemployed",3
"uniquely",3
"unite",3
"unlock",3
"unnatural",3
"unnecessarily",3
"unnoticed",3
"unpleasant",3
"unrealistic",3
"unrelated",3
"unsafe",3
"unscathed",3
"unseelie",3
"unseen",3
"unsolved",3
"unusually",3
"unveil",3
"unwanted",3
"unwieldy",3
"unwillingness",3
"upbeat",3
"updating",3
"upload",3
"uprising",3
"upsets",3
"upside",3
"upward",3
"urine",3
"usage",3
"uthe",3
"utilities",3
"uwe",3
"uwhen",3
"vagina",3
"vague",3
"valentine",3
"valentine’s",3
"valerie",3
"valleys",3
"vanity",3
"vargas",3
"variations",3
"varied",3
"varies",3
"vashon",3
"vaz",3
"vegetation",3
"veggie",3
"veins",3
"vera",3
"verbal",3
"verbally",3
"verge",3
"verify",3
"verizon",3
"verlander",3
"veterinary",3
"veto",3
"vibe",3
"vibrant",3
"victories",3
"viewing",3
"vile",3
"villa",3
"villages",3
"violate",3
"virginity",3
"visa",3
"viv",3
"vogel",3
"void",3
"vol",3
"volleyball",3
"volumes",3
"voluntary",3
"volunteering",3
"vouchers",3
"vowed",3
"wacky",3
"wagner",3
"waist",3
"waiter",3
"waiver",3
"wakes",3
"walkway",3
"walsh",3
"wandering",3
"wanders",3
"warehouse",3
"warner",3
"warns",3
"wartime",3
"wastewater",3
"wat",3
"watercolor",3
"waterloo",3
"watts",3
"waved",3
"waxman",3
"way”",3
"weaknesses",3
"weaver",3
"webcam",3
"webster",3
"wedges",3
"wednesdays",3
"wei",3
"weighed",3
"weighing",3
"weighs",3
"weir",3
"westminster",3
"whine",3
"whirlwind",3
"whispered",3
"whistles",3
"whiting",3
"whod",3
"wholly",3
"whopping",3
"whove",3
"wi",3
"widespread",3
"wilderness",3
"willful",3
"willingly",3
"wilson’s",3
"winemaker",3
"winery",3
"winslet",3
"winters",3
"wip",3
"wipers",3
"wisniewski",3
"witch",3
"witchcraft",3
"withdraw",3
"witty",3
"wizards",3
"wolves",3
"woman’s",3
"wonderfully",3
"wonders",3
"wooded",3
"woohoo",3
"worklife",3
"workplace",3
"worsened",3
"worshiping",3
"worthless",3
"wounded",3
"wrapping",3
"wrath",3
"wright",3
"wth",3
"wyoming",3
"xoxo",3
"xu",3
"yahushua",3
"yale",3
"yankovic",3
"yarns",3
"yauch",3
"ye",3
"year”",3
"yearly",3
"yeats",3
"yellowstone",3
"yesterday’s",3
"yielded",3
"yolo",3
"youngest",3
"yous",3
"youths",3
"zip",3
"zombie",3
"zombies",3
"zucchini",3
"---",2
"--coming",2
"--counter",2
"--date",2
"-”",2
"-caliber",2
"-county",2
"-d",2
"-degree",2
"-degrees",2
"-depth",2
"-goal",2
"-hit",2
"-home",2
"-important",2
"-inclusive",2
"-laws",2
"-limits",2
"-month-old",2
"-ness",2
"-one",2
"-pointer",2
"-second",2
"-state",2
"-store",2
"-storey",2
"-story",2
"-wit",2
"-woo",2
"-word",2
"‘’s",2
"‘colour’",2
"‘elastic’",2
"‘go",2
"‘reality’",2
"“”",2
"“bad”",2
"“born--virgin”",2
"“caribou",2
"“first",2
"“healthy”",2
"“just",2
"“lost",2
"“love",2
"“make",2
"“midnight",2
"“new",2
"“nice",2
"“play",2
"“something",2
"“talk",2
"“wish",2
"“yes",2
"¤",2
"aaa",2
"aadlands",2
"abbey",2
"abbreviated",2
"abduction",2
"aberration",2
"abide",2
"abiding",2
"abigail",2
"abnormal",2
"abortions",2
"abound",2
"abounded",2
"abrasive",2
"abridged",2
"abruption",2
"absurdly",2
"abt",2
"abundant",2
"abusing",2
"academe",2
"academies",2
"acartha",2
"acca",2
"accelerate",2
"accelerating",2
"accelerator",2
"accepts",2
"accessing",2
"accessory",2
"accidents",2
"acclaimed",2
"accolades",2
"accommodating",2
"accompanies",2
"accompany",2
"accordion",2
"accountable",2
"accumulate",2
"accuse",2
"accusing",2
"accustomed",2
"acetaminophen",2
"acid",2
"acidity",2
"acl",2
"acosta",2
"acoustics",2
"acquaintances",2
"acquitted",2
"acronym",2
"activates",2
"activism",2
"actuality",2
"acuity",2
"adam’s",2
"adaptations",2
"adaptive",2
"addressing",2
"addys",2
"adhere",2
"adjacent",2
"admin",2
"administrators",2
"admiral",2
"admiration",2
"admits",2
"admitting",2
"adobe",2
"adolescent",2
"adolescents",2
"adorn",2
"adorned",2
"adrian",2
"advancement",2
"adventurers",2
"adverse",2
"advertisers",2
"advisories",2
"advisory",2
"ae",2
"aeriel",2
"aesthetic",2
"aesthetics",2
"afar",2
"afc",2
"affable",2
"affects",2
"affiliate",2
"affiliated",2
"affirmed",2
"aflame",2
"africans",2
"afro",2
"afterhours",2
"agave",2
"agency’s",2
"aggression",2
"agility",2
"ago”",2
"agreements",2
"ahto",2
"aiki",2
"aikman",2
"ailments",2
"ails",2
"airplane’s",2
"airtime",2
"airwaves",2
"alaskan",2
"albanian",2
"alberta",2
"alberts",2
"alcoholic",2
"alcoholism",2
"aldrin",2
"alec",2
"alexandria",2
"alexis",2
"alfred",2
"alfredo",2
"align",2
"allah’s",2
"allan",2
"allege",2
"allen’s",2
"allergy",2
"allison",2
"allstars",2
"aloe",2
"alphabets",2
"alpine",2
"alpocalypse",2
"alps",2
"alters",2
"alton",2
"alvarez",2
"amanda",2
"amassed",2
"ambient",2
"ambivalence",2
"ambivalent",2
"ambulances",2
"ambulatory",2
"amc",2
"amended",2
"amends",2
"americans’",2
"amethyst",2
"ami",2
"amis",2
"amnesia",2
"amon",2
"amounted",2
"amp",2
"amstel",2
"anachronism",2
"analyze",2
"anas",2
"anatomy",2
"ancestors",2
"andre",2
"andrei",2
"angled",2
"anglers",2
"anime",2
"animosity",2
"annie",2
"annie’s",2
"announcer",2
"announcers",2
"anonymity",2
"anorexia",2
"antagonistic",2
"anti",2
"anti-ageing",2
"antibiotics",2
"anticipate",2
"antiquated",2
"antiviral",2
"antlers",2
"anton",2
"ants",2
"antsy",2
"anwar",2
"anxiously",2
"anyones",2
"anyplace",2
"api",2
"apologies",2
"apostles",2
"appalachia",2
"apparel",2
"appearances",2
"appetite",2
"appetites",2
"applicable",2
"applicant",2
"applicants",2
"appraised",2
"appraiser",2
"appreciates",2
"appropriately",2
"approving",2
"ar",2
"ara",2
"arabia",2
"arapahoe",2
"araujo",2
"archaeology",2
"archaic",2
"arches",2
"architect",2
"architects",2
"archived",2
"archives",2
"area”",2
"arenas",2
"argentinian",2
"arias",2
"arid",2
"arises",2
"ariz",2
"arkle",2
"armored",2
"armory",2
"arnott",2
"aromas",2
"arose",2
"arresting",2
"arrivals",2
"arriving",2
"arse",2
"arteries",2
"articulated",2
"articulations",2
"artisan",2
"artisans",2
"arya",2
"asdrubal",2
"ashcroft",2
"aspiration",2
"aspirations",2
"aspiring",2
"assad",2
"assads",2
"assaulted",2
"assaulting",2
"assemble",2
"assemblyman",2
"asshat",2
"assisted",2
"assortment",2
"asteroid",2
"asthma",2
"aston",2
"astray",2
"astrologist",2
"astronauts",2
"astrue",2
"asylum",2
"asymmetrical",2
"atheist",2
"athens",2
"athleticism",2
"atkins",2
"atl",2
"atomic",2
"atrium",2
"attacking",2
"attendant",2
"attendants",2
"attention”",2
"attracting",2
"attributable",2
"attribute",2
"aubrey",2
"auburn",2
"auditions",2
"auditor",2
"aura",2
"auroral",2
"austen’s",2
"austins",2
"authored",2
"authorize",2
"automakers",2
"automated",2
"autonomy",2
"autumnal",2
"avatar",2
"aviation",2
"avs",2
"awaited",2
"award®",2
"awh",2
"awk",2
"axford",2
"ayers",2
"b-",2
"babbitt",2
"babes",2
"babette",2
"babysitter",2
"back--back",2
"back--forth",2
"back”",2
"backbone",2
"backdoor",2
"backers",2
"backgrounds",2
"backhand",2
"backlash",2
"backpack",2
"backstage",2
"backwater",2
"bacteria",2
"badgers",2
"bagdad",2
"baggage",2
"bahamas",2
"baileys",2
"bakes",2
"baldwin",2
"ballet",2
"bam",2
"bandana",2
"bangkok",2
"banners",2
"barbeau",2
"barbecue",2
"barbie",2
"barbie”",2
"bargain",2
"bargains",2
"barge",2
"barger’s",2
"bark",2
"barkley",2
"barley",2
"barrett",2
"barring",2
"barriques",2
"barth",2
"baseballs",2
"baseline",2
"bashara",2
"bashing",2
"basilica",2
"basing",2
"bassist",2
"bastard",2
"bathrooms",2
"battered",2
"batteries",2
"bazzell",2
"bbb",2
"bd",2
"beachline",2
"bead",2
"beaded",2
"beams",2
"bean",2
"bearded",2
"beater",2
"beautiful”",2
"bedrock",2
"bedrooms",2
"beefeaters",2
"beeswax",2
"beets",2
"beforehand",2
"beginner",2
"behaving",2
"behind--scenes",2
"behold",2
"beige",2
"bein",2
"beirut",2
"belichick",2
"believer",2
"bella",2
"bella’s",2
"belleville",2
"belmont",2
"belonged",2
"belongings",2
"bemoaning",2
"bemusement",2
"bender",2
"benefited",2
"benito",2
"bennet",2
"berberich",2
"bereaved",2
"berglund",2
"bernanke",2
"bernardsville",2
"bernie",2
"bersih",2
"bert",2
"berth",2
"bestest",2
"bettie",2
"beverage",2
"beverages",2
"bewick’s",2
"bh",2
"biased",2
"bidders",2
"biking",2
"bile",2
"billed",2
"billions",2
"billiton",2
"bingo",2
"bings",2
"bins",2
"biological",2
"bios",2
"biotechnology",2
"birdwell",2
"biscuits",2
"bitten",2
"bitty",2
"black-clad",2
"blacks",2
"blam",2
"blamed",2
"blanks",2
"blasting",2
"blasts",2
"bleak",2
"bled",2
"blender",2
"blinded",2
"blindsided",2
"bling",2
"blistering",2
"blitz",2
"blitzer",2
"blog’s",2
"blogged",2
"blond",2
"blue-collar",2
"bluebird",2
"bluegrass",2
"blueprints",2
"blumenthal",2
"blur",2
"blurred",2
"blurted",2
"blusher",2
"bmore",2
"bmw",2
"boas",2
"boaters",2
"bobbie",2
"bodemeister",2
"bodily",2
"bogart",2
"bogeys",2
"boils",2
"boldly",2
"bolero",2
"boles",2
"bollywood",2
"bologna",2
"bolster",2
"bolted",2
"bombarding",2
"bombs",2
"bonded",2
"bonding",2
"bondis",2
"boneless",2
"bonito",2
"bonuses",2
"booing",2
"bookmark",2
"booksellers",2
"boone",2
"boones",2
"boozy",2
"bop",2
"bordering",2
"borderline",2
"borrowing",2
"botanical",2
"botha",2
"bothers",2
"bottled",2
"boulud",2
"bourbon",2
"boutiques",2
"bowed",2
"bowel",2
"bowels",2
"bowen",2
"bowie",2
"bowling",2
"bowman",2
"boxed",2
"boycott",2
"boyd",2
"boyfriends",2
"boyle",2
"boyz",2
"br",2
"brace",2
"bracket",2
"braids",2
"brainless",2
"braised",2
"brammertz",2
"branaugh",2
"branded",2
"branding",2
"brandt",2
"brandy",2
"bravely",2
"braverman",2
"braves",2
"bravo",2
"brazen",2
"breakdown",2
"breakdowns",2
"breakfasts",2
"breasts",2
"breathed",2
"breaths",2
"breathtaking",2
"breezy",2
"brennan",2
"brent",2
"brethren",2
"brians",2
"bricks",2
"bridgeton",2
"brie",2
"briefed",2
"briggs",2
"brightened",2
"brightly",2
"brightness",2
"brilliantly",2
"brisbane",2
"brisiel",2
"brit",2
"britney",2
"brits",2
"brittany",2
"brittle",2
"broached",2
"broaden",2
"broader",2
"broderick",2
"brokerage",2
"bronson",2
"brookner",2
"bros",2
"broth",2
"brother--law",2
"brown”",2
"browned",2
"browning",2
"bruins",2
"bruises",2
"brulee",2
"brushed",2
"bubba",2
"buckeye",2
"buckeyes",2
"buckley",2
"buckner",2
"budding",2
"buds",2
"buffett",2
"buffetts",2
"buggy",2
"bulk",2
"bulldog",2
"buller",2
"bummer",2
"bump",2
"bumping",2
"bun",2
"bungled",2
"bunting",2
"burdens",2
"bureaucracy",2
"burglarized",2
"burma",2
"burnett",2
"burt",2
"burton",2
"busabout",2
"busiest",2
"bustle",2
"bustling",2
"butch",2
"butcher",2
"buttercream",2
"buttermilk",2
"buyback",2
"buzzer",2
"buzzing",2
"byob",2
"bypassing",2
"byrne",2
"c-section",2
"cabal",2
"cabana",2
"cabbage",2
"cabo",2
"cabrera",2
"cabs",2
"cac-",2
"cadre",2
"cains",2
"cakes",2
"calamari",2
"calculated",2
"calculus",2
"calefati",2
"calendars",2
"caliph",2
"callbacks",2
"callum",2
"calmness",2
"cals",2
"calvert",2
"calvin",2
"cam",2
"camaraderie",2
"cambridge",2
"camby",2
"cameo",2
"camilla",2
"camping",2
"camry",2
"canary",2
"canceling",2
"cancelled",2
"cancun",2
"candor",2
"canis",2
"cannery",2
"cannes",2
"cannibal",2
"canola",2
"canopy",2
"canyons",2
"capabilities",2
"capability",2
"capita",2
"capitalize",2
"capitalizing",2
"capping",2
"captivated",2
"captive",2
"car-seat",2
"caracciola",2
"carapils",2
"caravan",2
"cardiac",2
"career-high",2
"caregivers",2
"cargo",2
"carnegie",2
"carpeting",2
"carr’s",2
"carriage",2
"carrie",2
"carriers",2
"carrion",2
"carrol",2
"carrot",2
"cartoon",2
"cartoonist",2
"cartoons",2
"cartridge",2
"cartridges",2
"carving",2
"casanova",2
"cascade",2
"cashed",2
"cashiers",2
"cass",2
"castlewood",2
"catalina",2
"catalog",2
"catecholamine",2
"cauliflower",2
"caution",2
"cautioned",2
"cautious",2
"caveman",2
"cb",2
"cbi",2
"cdt",2
"cease",2
"cebu",2
"ceiling",2
"ceilings",2
"celebrates",2
"celestial",2
"celiac",2
"cellular",2
"centennial",2
"centered",2
"centerpiece",2
"centrally",2
"cereals",2
"ceremonies",2
"cerf",2
"certainty",2
"certificate",2
"cf",2
"cha-ching",2
"chairwoman",2
"chalks",2
"chambery",2
"champs",2
"chandeliers",2
"channeling",2
"chant",2
"chanted",2
"chapman",2
"characterizations",2
